,index,date,County,cases,cumulative_cases,deaths,cumulative_deaths,total_tests,cumulative_total_tests,positive_tests,cumulative_positive_tests,reported_cases,cumulative_reported_cases,reported_deaths,cumulative_reported_deaths,population
53,20840,296,Placer,220.0,7156.0,0.0,72.0,2061.0,162102,210.0,7241,119.0,5999.0,0.0,66.0,400434.0
54,20841,297,Placer,205.0,7361.0,5.0,77.0,1902.0,164004,152.0,7393,148.0,6147.0,1.0,67.0,400434.0
55,20842,298,Placer,181.0,7542.0,1.0,78.0,1803.0,165807,202.0,7595,74.0,6221.0,1.0,68.0,400434.0
56,20843,299,Placer,76.0,7618.0,1.0,79.0,372.0,166179,56.0,7651,57.0,6278.0,0.0,68.0,400434.0
57,20844,300,Placer,166.0,7784.0,2.0,81.0,1242.0,167421,151.0,7802,5.0,6283.0,0.0,68.0,400434.0
58,20845,301,Placer,160.0,7944.0,2.0,83.0,1036.0,168457,142.0,7944,214.0,6497.0,2.0,70.0,400434.0
59,20846,302,Placer,160.0,8104.0,3.0,86.0,1041.0,169498,128.0,8072,38.0,6535.0,2.0,72.0,400434.0
60,20847,303,Placer,289.0,8393.0,1.0,87.0,2606.0,172104,274.0,8346,40.0,6575.0,0.0,72.0,400434.0
61,20848,304,Placer,297.0,8690.0,2.0,89.0,2388.0,174492,277.0,8623,219.0,6794.0,0.0,72.0,400434.0
62,20849,305,Placer,325.0,9015.0,1.0,90.0,2275.0,176767,344.0,8967,147.0,6941.0,1.0,73.0,400434.0
63,20850,306,Placer,235.0,9250.0,3.0,93.0,2003.0,178770,258.0,9225,329.0,7270.0,0.0,73.0,400434.0
64,20851,307,Placer,197.0,9447.0,3.0,96.0,1962.0,180732,253.0,9478,191.0,7461.0,3.0,76.0,400434.0
65,20852,308,Placer,130.0,9577.0,2.0,98.0,989.0,181721,160.0,9638,350.0,7811.0,2.0,78.0,400434.0
66,20853,309,Placer,120.0,9697.0,0.0,98.0,998.0,182719,124.0,9762,26.0,7837.0,4.0,82.0,400434.0
67,20854,310,Placer,276.0,9973.0,1.0,99.0,2929.0,185648,311.0,10073,74.0,7911.0,0.0,82.0,400434.0
68,20855,311,Placer,323.0,10296.0,0.0,99.0,2592.0,188240,330.0,10403,313.0,8224.0,0.0,82.0,400434.0
69,20856,312,Placer,267.0,10563.0,2.0,101.0,2124.0,190364,274.0,10677,364.0,8588.0,3.0,85.0,400434.0
70,20857,313,Placer,261.0,10824.0,4.0,105.0,2072.0,192436,266.0,10943,318.0,8906.0,5.0,90.0,400434.0
71,20858,314,Placer,249.0,11073.0,4.0,109.0,1879.0,194315,230.0,11173,-2.0,8904.0,3.0,93.0,400434.0
72,20859,315,Placer,160.0,11233.0,3.0,112.0,947.0,195262,136.0,11309,486.0,9390.0,2.0,95.0,400434.0
73,20860,316,Placer,158.0,11391.0,5.0,117.0,1190.0,196452,154.0,11463,15.0,9405.0,0.0,95.0,400434.0
74,20861,317,Placer,307.0,11698.0,2.0,119.0,2617.0,199069,296.0,11759,146.0,9551.0,0.0,95.0,400434.0
75,20862,318,Placer,283.0,11981.0,4.0,123.0,2379.0,201448,315.0,12074,750.0,10301.0,0.0,95.0,400434.0
76,20863,319,Placer,226.0,12207.0,6.0,129.0,2341.0,203789,266.0,12340,253.0,10554.0,1.0,96.0,400434.0
77,20864,320,Placer,227.0,12434.0,5.0,134.0,2241.0,206030,239.0,12579,202.0,10756.0,3.0,99.0,400434.0
78,20865,321,Placer,267.0,12701.0,3.0,137.0,2210.0,208240,293.0,12872,239.0,10995.0,5.0,104.0,400434.0
79,20866,322,Placer,164.0,12865.0,3.0,140.0,1101.0,209341,169.0,13041,251.0,11246.0,1.0,105.0,400434.0
80,20867,323,Placer,153.0,13018.0,1.0,141.0,1334.0,210675,161.0,13202,250.0,11496.0,0.0,105.0,400434.0
81,20868,324,Placer,232.0,13250.0,5.0,146.0,2817.0,213492,243.0,13445,219.0,11715.0,0.0,105.0,400434.0
82,20869,325,Placer,225.0,13475.0,8.0,154.0,2194.0,215686,246.0,13691,228.0,11943.0,0.0,105.0,400434.0
83,20870,326,Placer,231.0,13706.0,4.0,158.0,2040.0,217726,253.0,13944,270.0,12213.0,6.0,111.0,400434.0
84,20871,327,Placer,206.0,13912.0,6.0,164.0,1183.0,218909,190.0,14134,244.0,12457.0,10.0,121.0,400434.0
85,20872,328,Placer,78.0,13990.0,3.0,167.0,377.0,219286,61.0,14195,203.0,12660.0,1.0,122.0,400434.0
86,20873,329,Placer,181.0,14171.0,2.0,169.0,1146.0,220432,182.0,14377,156.0,12816.0,0.0,122.0,400434.0
87,20874,330,Placer,166.0,14337.0,4.0,173.0,1071.0,221503,142.0,14519,201.0,13017.0,4.0,126.0,400434.0
88,20875,331,Placer,288.0,14625.0,0.0,173.0,2580.0,224083,242.0,14761,217.0,13234.0,0.0,126.0,400434.0
89,20876,332,Placer,341.0,14966.0,0.0,173.0,2192.0,226275,341.0,15102,158.0,13392.0,0.0,126.0,400434.0
90,20877,333,Placer,237.0,15203.0,4.0,177.0,2079.0,228354,263.0,15365,148.0,13540.0,1.0,127.0,400434.0
91,20878,334,Placer,252.0,15455.0,3.0,180.0,1821.0,230175,267.0,15632,168.0,13708.0,-1.0,126.0,400434.0
92,20879,335,Placer,150.0,15605.0,4.0,184.0,618.0,230793,110.0,15742,279.0,13987.0,7.0,133.0,400434.0
93,20880,336,Placer,164.0,15769.0,3.0,187.0,1016.0,231809,168.0,15910,195.0,14182.0,0.0,133.0,400434.0
94,20881,337,Placer,174.0,15943.0,1.0,188.0,1291.0,233100,147.0,16057,137.0,14319.0,0.0,133.0,400434.0
95,20882,338,Placer,247.0,16190.0,5.0,193.0,2916.0,236016,298.0,16355,303.0,14622.0,0.0,133.0,400434.0
96,20883,339,Placer,274.0,16464.0,3.0,196.0,2597.0,238613,323.0,16678,101.0,14723.0,0.0,133.0,400434.0
97,20884,340,Placer,231.0,16695.0,2.0,198.0,2365.0,240978,280.0,16958,217.0,14940.0,1.0,134.0,400434.0
98,20885,341,Placer,186.0,16881.0,2.0,200.0,2175.0,243153,218.0,17176,215.0,15155.0,10.0,144.0,400434.0
99,20886,342,Placer,183.0,17064.0,3.0,203.0,1812.0,244965,207.0,17383,246.0,15401.0,17.0,161.0,400434.0
100,20887,343,Placer,127.0,17191.0,2.0,205.0,1023.0,245988,124.0,17507,208.0,15609.0,1.0,162.0,400434.0
101,20888,344,Placer,100.0,17291.0,3.0,208.0,1153.0,247141,98.0,17605,170.0,15779.0,1.0,163.0,400434.0
102,20889,345,Placer,176.0,17467.0,5.0,213.0,2783.0,249924,188.0,17793,140.0,15919.0,0.0,163.0,400434.0
103,20890,346,Placer,180.0,17647.0,2.0,215.0,2288.0,252212,206.0,17999,168.0,16087.0,0.0,163.0,400434.0
104,20891,347,Placer,181.0,17828.0,2.0,217.0,2397.0,254609,225.0,18224,185.0,16272.0,9.0,172.0,400434.0
105,20892,348,Placer,126.0,17954.0,1.0,218.0,1947.0,256556,161.0,18385,216.0,16488.0,-3.0,169.0,400434.0
106,20893,349,Placer,161.0,18115.0,3.0,221.0,1703.0,258259,178.0,18563,224.0,16712.0,4.0,173.0,400434.0
107,20894,350,Placer,101.0,18216.0,1.0,222.0,757.0,259016,95.0,18658,283.0,16995.0,4.0,177.0,400434.0
108,20895,351,Placer,59.0,18275.0,4.0,226.0,876.0,259892,50.0,18708,199.0,17194.0,4.0,181.0,400434.0
109,20896,352,Placer,120.0,18395.0,3.0,229.0,1924.0,261816,136.0,18844,69.0,17263.0,1.0,182.0,400434.0
110,20897,353,Placer,117.0,18512.0,4.0,233.0,2259.0,264075,141.0,18985,85.0,17348.0,0.0,182.0,400434.0
111,20898,354,Placer,100.0,18612.0,0.0,233.0,1787.0,265862,113.0,19098,107.0,17455.0,4.0,186.0,400434.0
112,20899,355,Placer,103.0,18715.0,5.0,238.0,1558.0,267420,102.0,19200,98.0,17553.0,4.0,190.0,400434.0
113,20900,356,Placer,84.0,18799.0,2.0,240.0,1360.0,268780,100.0,19300,83.0,17636.0,3.0,193.0,400434.0
114,20901,357,Placer,55.0,18854.0,0.0,240.0,657.0,269437,53.0,19353,-19.0,17617.0,0.0,193.0,400434.0
115,20902,358,Placer,49.0,18903.0,1.0,241.0,621.0,270058,44.0,19397,222.0,17839.0,0.0,193.0,400434.0
116,20903,359,Placer,111.0,19014.0,0.0,241.0,2160.0,272218,124.0,19521,97.0,17936.0,0.0,193.0,400434.0
117,20904,360,Placer,93.0,19107.0,3.0,244.0,1708.0,273926,117.0,19638,80.0,18016.0,0.0,193.0,400434.0
118,20905,361,Placer,73.0,19180.0,3.0,247.0,1258.0,275184,46.0,19684,90.0,18106.0,5.0,198.0,400434.0
119,20906,362,Placer,72.0,19252.0,2.0,249.0,1437.0,276621,90.0,19774,140.0,18246.0,0.0,198.0,400434.0
120,20907,363,Placer,69.0,19321.0,2.0,251.0,1234.0,277855,68.0,19842,121.0,18367.0,5.0,203.0,400434.0
121,20908,364,Placer,56.0,19377.0,2.0,253.0,579.0,278434,55.0,19897,63.0,18430.0,2.0,205.0,400434.0
122,20909,365,Placer,51.0,19428.0,1.0,254.0,588.0,279022,30.0,19927,76.0,18506.0,-1.0,204.0,400434.0
123,20910,366,Placer,74.0,19502.0,1.0,255.0,2183.0,281205,103.0,20030,68.0,18574.0,0.0,204.0,400434.0
124,20911,367,Placer,67.0,19569.0,1.0,256.0,1770.0,282975,84.0,20114,41.0,18615.0,1.0,205.0,400434.0
125,20912,368,Placer,59.0,19628.0,0.0,256.0,1515.0,284490,69.0,20183,31.0,18646.0,5.0,210.0,400434.0
126,20913,369,Placer,56.0,19684.0,4.0,260.0,1372.0,285862,79.0,20262,65.0,18711.0,0.0,210.0,400434.0
127,20914,370,Placer,60.0,19744.0,2.0,262.0,1325.0,287187,65.0,20327,45.0,18756.0,1.0,211.0,400434.0
128,20915,371,Placer,35.0,19779.0,1.0,263.0,597.0,287784,31.0,20358,80.0,18836.0,0.0,211.0,400434.0
129,20916,372,Placer,37.0,19816.0,1.0,264.0,682.0,288466,34.0,20392,67.0,18903.0,0.0,211.0,400434.0
130,20917,373,Placer,48.0,19864.0,0.0,264.0,2176.0,290642,75.0,20467,41.0,18944.0,0.0,211.0,400434.0
131,20918,374,Placer,43.0,19907.0,1.0,265.0,1716.0,292358,52.0,20519,64.0,19008.0,9.0,220.0,400434.0
132,20919,375,Placer,63.0,19970.0,0.0,265.0,1558.0,293916,71.0,20590,54.0,19062.0,0.0,220.0,400434.0
133,20920,376,Placer,40.0,20010.0,5.0,270.0,1141.0,295057,47.0,20637,56.0,19118.0,4.0,224.0,400434.0
134,20921,377,Placer,40.0,20050.0,0.0,270.0,1059.0,296116,58.0,20695,56.0,19174.0,6.0,230.0,400434.0
135,20922,378,Placer,40.0,20090.0,1.0,271.0,543.0,296659,34.0,20729,40.0,19214.0,0.0,230.0,400434.0
136,20923,379,Placer,20.0,20110.0,1.0,272.0,555.0,297214,25.0,20754,99.0,19313.0,0.0,230.0,400434.0
137,20924,380,Placer,38.0,20148.0,2.0,274.0,1594.0,298808,33.0,20787,48.0,19361.0,0.0,230.0,400434.0
138,20925,381,Placer,27.0,20175.0,1.0,275.0,1594.0,300402,38.0,20825,6.0,19367.0,0.0,230.0,400434.0
139,20926,382,Placer,32.0,20207.0,0.0,275.0,1277.0,301679,35.0,20860,38.0,19405.0,0.0,230.0,400434.0
140,20927,383,Placer,33.0,20240.0,0.0,275.0,1199.0,302878,34.0,20894,24.0,19429.0,2.0,232.0,400434.0
141,20928,384,Placer,26.0,20266.0,0.0,275.0,1155.0,304033,43.0,20937,28.0,19457.0,4.0,236.0,400434.0
142,20929,385,Placer,22.0,20288.0,2.0,277.0,552.0,304585,21.0,20958,52.0,19509.0,0.0,236.0,400434.0
143,20930,386,Placer,41.0,20329.0,2.0,279.0,750.0,305335,35.0,20993,44.0,19553.0,2.0,238.0,400434.0
144,20931,387,Placer,37.0,20366.0,0.0,279.0,1886.0,307221,49.0,21042,34.0,19587.0,0.0,238.0,400434.0
145,20932,388,Placer,37.0,20403.0,0.0,279.0,1506.0,308727,38.0,21080,21.0,19608.0,0.0,238.0,400434.0
146,20933,389,Placer,26.0,20429.0,1.0,280.0,1230.0,309957,49.0,21129,40.0,19648.0,1.0,239.0,400434.0
147,20934,390,Placer,38.0,20467.0,1.0,281.0,1086.0,311043,35.0,21164,13.0,19661.0,0.0,239.0,400434.0
148,20935,391,Placer,41.0,20508.0,1.0,282.0,1149.0,312192,55.0,21219,51.0,19712.0,0.0,239.0,400434.0
149,20936,392,Placer,26.0,20534.0,1.0,283.0,541.0,312733,30.0,21249,14.0,19726.0,0.0,239.0,400434.0
150,20937,393,Placer,36.0,20570.0,0.0,283.0,651.0,313384,20.0,21269,49.0,19775.0,0.0,239.0,400434.0
151,20938,394,Placer,46.0,20616.0,0.0,283.0,2030.0,315414,47.0,21316,28.0,19803.0,0.0,239.0,400434.0
152,20939,395,Placer,38.0,20654.0,0.0,283.0,1557.0,316971,42.0,21358,25.0,19828.0,0.0,239.0,400434.0
153,20940,396,Placer,55.0,20709.0,0.0,283.0,1345.0,318316,80.0,21438,23.0,19851.0,0.0,239.0,400434.0
154,20941,397,Placer,26.0,20735.0,0.0,283.0,1071.0,319387,41.0,21479,49.0,19900.0,0.0,239.0,400434.0
155,20942,398,Placer,32.0,20767.0,0.0,283.0,1097.0,320484,32.0,21511,73.0,19973.0,0.0,239.0,400434.0
156,20943,399,Placer,26.0,20793.0,1.0,284.0,498.0,320982,24.0,21535,57.0,20030.0,0.0,239.0,400434.0
157,20944,400,Placer,23.0,20816.0,0.0,284.0,693.0,321675,26.0,21561,40.0,20070.0,0.0,239.0,400434.0
158,20945,401,Placer,39.0,20855.0,0.0,284.0,1837.0,323512,35.0,21596,32.0,20102.0,0.0,239.0,400434.0
159,20946,402,Placer,34.0,20889.0,0.0,284.0,1600.0,325112,36.0,21632,20.0,20122.0,0.0,239.0,400434.0
160,20947,403,Placer,43.0,20932.0,0.0,284.0,1813.0,326925,42.0,21674,22.0,20144.0,0.0,239.0,400434.0
161,20948,404,Placer,35.0,20967.0,0.0,284.0,1156.0,328081,46.0,21720,34.0,20178.0,0.0,239.0,400434.0
162,20949,405,Placer,43.0,21010.0,0.0,284.0,1209.0,329290,42.0,21762,32.0,20210.0,0.0,239.0,400434.0
163,20950,406,Placer,33.0,21043.0,0.0,284.0,516.0,329806,38.0,21800,28.0,20238.0,0.0,239.0,400434.0
164,20951,407,Placer,20.0,21063.0,1.0,285.0,478.0,330284,20.0,21820,50.0,20288.0,-1.0,238.0,400434.0
165,20952,408,Placer,33.0,21096.0,0.0,285.0,2157.0,332441,43.0,21863,20.0,20308.0,0.0,238.0,400434.0
166,20953,409,Placer,23.0,21119.0,1.0,286.0,1893.0,334334,36.0,21899,31.0,20339.0,2.0,240.0,400434.0
167,20954,410,Placer,33.0,21152.0,0.0,286.0,1425.0,335759,31.0,21930,30.0,20369.0,3.0,243.0,400434.0
168,20955,411,Placer,27.0,21179.0,0.0,286.0,1117.0,336876,34.0,21964,52.0,20421.0,0.0,243.0,400434.0
169,20956,412,Placer,33.0,21212.0,1.0,287.0,1132.0,338008,37.0,22001,30.0,20451.0,-1.0,242.0,400434.0
170,20957,413,Placer,18.0,21230.0,0.0,287.0,522.0,338530,22.0,22023,54.0,20505.0,0.0,242.0,400434.0
171,20958,414,Placer,22.0,21252.0,0.0,287.0,527.0,339057,21.0,22044,15.0,20520.0,0.0,242.0,400434.0
172,20959,415,Placer,36.0,21288.0,1.0,288.0,2370.0,341427,33.0,22077,23.0,20543.0,0.0,242.0,400434.0
173,20960,416,Placer,36.0,21324.0,0.0,288.0,2203.0,343630,41.0,22118,24.0,20567.0,6.0,248.0,400434.0
174,20961,417,Placer,35.0,21359.0,0.0,288.0,1556.0,345186,43.0,22161,39.0,20606.0,2.0,250.0,400434.0
175,20962,418,Placer,30.0,21389.0,0.0,288.0,1687.0,346873,48.0,22209,33.0,20639.0,2.0,252.0,400434.0
176,20963,419,Placer,39.0,21428.0,0.0,288.0,1206.0,348079,31.0,22240,40.0,20679.0,7.0,259.0,400434.0
177,20964,420,Placer,26.0,21454.0,0.0,288.0,565.0,348644,29.0,22269,38.0,20717.0,8.0,267.0,400434.0
178,20965,421,Placer,20.0,21474.0,0.0,288.0,519.0,349163,21.0,22290,79.0,20796.0,0.0,267.0,400434.0
179,20966,422,Placer,43.0,21517.0,0.0,288.0,2333.0,351496,48.0,22338,31.0,20827.0,0.0,267.0,400434.0
180,20967,423,Placer,35.0,21552.0,0.0,288.0,1583.0,353079,38.0,22376,39.0,20866.0,4.0,271.0,400434.0
181,20968,424,Placer,40.0,21592.0,1.0,289.0,1097.0,354176,42.0,22418,19.0,20885.0,0.0,271.0,400434.0
182,20969,425,Placer,50.0,21642.0,1.0,290.0,1017.0,355193,51.0,22469,24.0,20909.0,3.0,274.0,400434.0
0,21429,243,Plumas,0.0,51.0,0.0,0.0,58.0,3940,0.0,45,0.0,48.0,0.0,0.0,18997.0
1,21430,244,Plumas,0.0,51.0,0.0,0.0,37.0,3977,0.0,45,0.0,48.0,0.0,0.0,18997.0
2,21431,245,Plumas,0.0,51.0,0.0,0.0,4.0,3981,0.0,45,0.0,48.0,0.0,0.0,18997.0
3,21432,246,Plumas,0.0,51.0,0.0,0.0,3.0,3984,0.0,45,1.0,49.0,0.0,0.0,18997.0
4,21433,247,Plumas,0.0,51.0,0.0,0.0,63.0,4047,0.0,45,0.0,49.0,0.0,0.0,18997.0
5,21434,248,Plumas,1.0,52.0,0.0,0.0,67.0,4114,0.0,45,0.0,49.0,0.0,0.0,18997.0
6,21435,249,Plumas,0.0,52.0,0.0,0.0,54.0,4168,0.0,45,1.0,50.0,0.0,0.0,18997.0
7,21436,250,Plumas,0.0,52.0,0.0,0.0,67.0,4235,0.0,45,0.0,50.0,0.0,0.0,18997.0
8,21437,251,Plumas,0.0,52.0,0.0,0.0,44.0,4279,1.0,46,0.0,50.0,0.0,0.0,18997.0
9,21438,252,Plumas,0.0,52.0,0.0,0.0,14.0,4293,0.0,46,1.0,51.0,0.0,0.0,18997.0
10,21439,253,Plumas,0.0,52.0,0.0,0.0,8.0,4301,0.0,46,0.0,51.0,0.0,0.0,18997.0
11,21440,254,Plumas,0.0,52.0,0.0,0.0,72.0,4373,0.0,46,0.0,51.0,0.0,0.0,18997.0
12,21441,255,Plumas,0.0,52.0,0.0,0.0,47.0,4420,0.0,46,0.0,51.0,0.0,0.0,18997.0
13,21442,256,Plumas,2.0,54.0,0.0,0.0,64.0,4484,1.0,47,1.0,52.0,0.0,0.0,18997.0
14,21443,257,Plumas,4.0,58.0,0.0,0.0,60.0,4544,3.0,50,0.0,52.0,0.0,0.0,18997.0
15,21444,258,Plumas,3.0,61.0,0.0,0.0,42.0,4586,1.0,51,0.0,52.0,0.0,0.0,18997.0
16,21445,259,Plumas,1.0,62.0,0.0,0.0,6.0,4592,0.0,51,0.0,52.0,0.0,0.0,18997.0
17,21446,260,Plumas,0.0,62.0,0.0,0.0,5.0,4597,0.0,51,0.0,52.0,0.0,0.0,18997.0
18,21447,261,Plumas,2.0,64.0,0.0,0.0,88.0,4685,5.0,56,0.0,52.0,0.0,0.0,18997.0
19,21448,262,Plumas,2.0,66.0,0.0,0.0,65.0,4750,2.0,58,1.0,53.0,0.0,0.0,18997.0
20,21449,263,Plumas,3.0,69.0,0.0,0.0,74.0,4824,1.0,59,5.0,58.0,0.0,0.0,18997.0
21,21450,264,Plumas,3.0,72.0,0.0,0.0,78.0,4902,4.0,63,4.0,62.0,0.0,0.0,18997.0
22,21451,265,Plumas,3.0,75.0,0.0,0.0,38.0,4940,5.0,68,1.0,63.0,0.0,0.0,18997.0
23,21452,266,Plumas,3.0,78.0,0.0,0.0,7.0,4947,0.0,68,0.0,63.0,0.0,0.0,18997.0
24,21453,267,Plumas,6.0,84.0,0.0,0.0,16.0,4963,4.0,72,0.0,63.0,0.0,0.0,18997.0
25,21454,268,Plumas,0.0,84.0,0.0,0.0,89.0,5052,4.0,76,0.0,63.0,0.0,0.0,18997.0
26,21455,269,Plumas,2.0,86.0,0.0,0.0,97.0,5149,3.0,79,0.0,63.0,0.0,0.0,18997.0
27,21456,270,Plumas,3.0,89.0,0.0,0.0,116.0,5265,2.0,81,4.0,67.0,0.0,0.0,18997.0
28,21457,271,Plumas,1.0,90.0,0.0,0.0,95.0,5360,1.0,82,2.0,69.0,0.0,0.0,18997.0
29,21458,272,Plumas,2.0,92.0,0.0,0.0,47.0,5407,1.0,83,11.0,80.0,0.0,0.0,18997.0
30,21459,273,Plumas,3.0,95.0,0.0,0.0,5.0,5412,0.0,83,5.0,85.0,0.0,0.0,18997.0
31,21460,274,Plumas,1.0,96.0,0.0,0.0,10.0,5422,2.0,85,1.0,86.0,0.0,0.0,18997.0
32,21461,275,Plumas,5.0,101.0,0.0,0.0,68.0,5490,1.0,86,0.0,86.0,0.0,0.0,18997.0
33,21462,276,Plumas,8.0,109.0,0.0,0.0,177.0,5667,4.0,90,0.0,86.0,0.0,0.0,18997.0
34,21463,277,Plumas,3.0,112.0,0.0,0.0,69.0,5736,6.0,96,2.0,88.0,0.0,0.0,18997.0
35,21464,278,Plumas,2.0,114.0,0.0,0.0,109.0,5845,2.0,98,2.0,90.0,0.0,0.0,18997.0
36,21465,279,Plumas,8.0,122.0,0.0,0.0,69.0,5914,3.0,101,0.0,90.0,0.0,0.0,18997.0
37,21466,280,Plumas,5.0,127.0,0.0,0.0,25.0,5939,8.0,109,4.0,94.0,0.0,0.0,18997.0
38,21467,281,Plumas,2.0,129.0,0.0,0.0,29.0,5968,2.0,111,8.0,102.0,0.0,0.0,18997.0
39,21468,282,Plumas,5.0,134.0,0.0,0.0,103.0,6071,7.0,118,0.0,102.0,0.0,0.0,18997.0
40,21469,283,Plumas,7.0,141.0,0.0,0.0,171.0,6242,6.0,124,6.0,108.0,0.0,0.0,18997.0
41,21470,284,Plumas,4.0,145.0,0.0,0.0,120.0,6362,8.0,132,3.0,111.0,0.0,0.0,18997.0
42,21471,285,Plumas,2.0,147.0,0.0,0.0,114.0,6476,5.0,137,10.0,121.0,0.0,0.0,18997.0
43,21472,286,Plumas,4.0,151.0,0.0,0.0,37.0,6513,0.0,137,4.0,125.0,0.0,0.0,18997.0
44,21473,287,Plumas,6.0,157.0,0.0,0.0,93.0,6606,7.0,144,3.0,128.0,0.0,0.0,18997.0
45,21474,288,Plumas,5.0,162.0,0.0,0.0,23.0,6629,1.0,145,-1.0,127.0,0.0,0.0,18997.0
46,21475,289,Plumas,6.0,168.0,0.0,0.0,134.0,6763,7.0,152,0.0,127.0,0.0,0.0,18997.0
47,21476,290,Plumas,7.0,175.0,0.0,0.0,199.0,6962,11.0,163,15.0,142.0,0.0,0.0,18997.0
48,21477,291,Plumas,8.0,183.0,0.0,0.0,164.0,7126,5.0,168,1.0,143.0,0.0,0.0,18997.0
49,21478,292,Plumas,5.0,188.0,0.0,0.0,180.0,7306,9.0,177,15.0,158.0,0.0,0.0,18997.0
50,21479,293,Plumas,5.0,193.0,0.0,0.0,194.0,7500,4.0,181,5.0,163.0,0.0,0.0,18997.0
51,21480,294,Plumas,2.0,195.0,0.0,0.0,17.0,7517,0.0,181,9.0,172.0,0.0,0.0,18997.0
52,21481,295,Plumas,5.0,200.0,0.0,0.0,36.0,7553,0.0,181,0.0,172.0,0.0,0.0,18997.0
53,21482,296,Plumas,13.0,213.0,0.0,0.0,156.0,7709,9.0,190,0.0,172.0,0.0,0.0,18997.0
54,21483,297,Plumas,4.0,217.0,0.0,0.0,149.0,7858,7.0,197,8.0,180.0,0.0,0.0,18997.0
55,21484,298,Plumas,3.0,220.0,0.0,0.0,68.0,7926,8.0,205,3.0,183.0,0.0,0.0,18997.0
56,21485,299,Plumas,5.0,225.0,0.0,0.0,12.0,7938,0.0,205,5.0,188.0,0.0,0.0,18997.0
57,21486,300,Plumas,8.0,233.0,0.0,0.0,59.0,7997,6.0,211,0.0,188.0,0.0,0.0,18997.0
58,21487,301,Plumas,3.0,236.0,0.0,0.0,20.0,8017,2.0,213,0.0,188.0,0.0,0.0,18997.0
59,21488,302,Plumas,7.0,243.0,0.0,0.0,24.0,8041,2.0,215,3.0,191.0,0.0,0.0,18997.0
60,21489,303,Plumas,5.0,248.0,0.0,0.0,116.0,8157,8.0,223,1.0,192.0,0.0,0.0,18997.0
61,21490,304,Plumas,11.0,259.0,0.0,0.0,195.0,8352,13.0,236,9.0,201.0,0.0,0.0,18997.0
62,21491,305,Plumas,12.0,271.0,0.0,0.0,122.0,8474,10.0,246,17.0,218.0,0.0,0.0,18997.0
63,21492,306,Plumas,13.0,284.0,0.0,0.0,119.0,8593,13.0,259,5.0,223.0,0.0,0.0,18997.0
64,21493,307,Plumas,14.0,298.0,0.0,0.0,66.0,8659,4.0,263,9.0,232.0,0.0,0.0,18997.0
65,21494,308,Plumas,7.0,305.0,0.0,0.0,12.0,8671,2.0,265,14.0,246.0,0.0,0.0,18997.0
66,21495,309,Plumas,7.0,312.0,0.0,0.0,17.0,8688,0.0,265,8.0,254.0,0.0,0.0,18997.0
67,21496,310,Plumas,13.0,325.0,0.0,0.0,162.0,8850,21.0,286,2.0,256.0,0.0,0.0,18997.0
68,21497,311,Plumas,11.0,336.0,0.0,0.0,176.0,9026,11.0,297,2.0,258.0,0.0,0.0,18997.0
69,21498,312,Plumas,10.0,346.0,0.0,0.0,225.0,9251,10.0,307,13.0,271.0,0.0,0.0,18997.0
70,21499,313,Plumas,8.0,354.0,0.0,0.0,101.0,9352,11.0,318,10.0,281.0,0.0,0.0,18997.0
71,21500,314,Plumas,11.0,365.0,0.0,0.0,19.0,9371,8.0,326,5.0,286.0,0.0,0.0,18997.0
72,21501,315,Plumas,8.0,373.0,1.0,1.0,14.0,9385,1.0,327,5.0,291.0,0.0,0.0,18997.0
73,21502,316,Plumas,6.0,379.0,0.0,1.0,21.0,9406,1.0,328,0.0,291.0,0.0,0.0,18997.0
74,21503,317,Plumas,6.0,385.0,0.0,1.0,76.0,9482,13.0,341,18.0,309.0,0.0,0.0,18997.0
75,21504,318,Plumas,12.0,397.0,0.0,1.0,82.0,9564,7.0,348,4.0,313.0,0.0,0.0,18997.0
76,21505,319,Plumas,5.0,402.0,0.0,1.0,167.0,9731,9.0,357,6.0,319.0,0.0,0.0,18997.0
77,21506,320,Plumas,9.0,411.0,0.0,1.0,151.0,9882,12.0,369,5.0,324.0,0.0,0.0,18997.0
78,21507,321,Plumas,9.0,420.0,0.0,1.0,135.0,10017,8.0,377,12.0,336.0,0.0,0.0,18997.0
79,21508,322,Plumas,6.0,426.0,0.0,1.0,13.0,10030,1.0,378,7.0,343.0,0.0,0.0,18997.0
80,21509,323,Plumas,3.0,429.0,1.0,2.0,32.0,10062,1.0,379,4.0,347.0,0.0,0.0,18997.0
81,21510,324,Plumas,8.0,437.0,1.0,3.0,156.0,10218,14.0,393,6.0,353.0,0.0,0.0,18997.0
82,21511,325,Plumas,4.0,441.0,0.0,3.0,152.0,10370,6.0,399,7.0,360.0,0.0,0.0,18997.0
83,21512,326,Plumas,6.0,447.0,0.0,3.0,157.0,10527,9.0,408,9.0,369.0,0.0,0.0,18997.0
84,21513,327,Plumas,7.0,454.0,0.0,3.0,54.0,10581,4.0,412,7.0,376.0,0.0,0.0,18997.0
85,21514,328,Plumas,3.0,457.0,0.0,3.0,7.0,10588,1.0,413,5.0,381.0,0.0,0.0,18997.0
86,21515,329,Plumas,7.0,464.0,0.0,3.0,9.0,10597,3.0,416,0.0,381.0,0.0,0.0,18997.0
87,21516,330,Plumas,3.0,467.0,1.0,4.0,14.0,10611,1.0,417,9.0,390.0,0.0,0.0,18997.0
