County,date,total_doses,cumulative_total_doses
Santa Clara,7/9/2021,3463,2682094
Santa Clara,7/10/2021,2628,2684722
Santa Clara,7/11/2021,1315,2686037
Santa Clara,7/12/2021,3401,2689438
Santa Clara,7/13/2021,3059,2692497
Santa Clara,7/14/2021,2834,2695331
Santa Clara,7/15/2021,2791,2698122
Santa Clara,7/16/2021,3384,2701506
Santa Clara,7/17/2021,2629,2704135
Santa Clara,7/18/2021,1243,2705378
Santa Clara,7/19/2021,2999,2708377
Santa Clara,7/20/2021,3229,2711606
Santa Clara,7/21/2021,3062,2714668
Santa Clara,7/22/2021,2798,2717466
Santa Clara,7/23/2021,3429,2720895
Santa Clara,7/24/2021,2364,2723259
Santa Clara,7/25/2021,1110,2724369
Santa Clara,7/26/2021,2709,2727078
Santa Clara,7/27/2021,3381,2730459
Santa Clara,7/28/2021,2940,2733399
Santa Clara,7/29/2021,2802,2736201
Santa Clara,7/30/2021,3402,2739603
Santa Clara,7/31/2021,2639,2742242
Santa Clara,8/1/2021,1174,2743416
Santa Clara,8/2/2021,3120,2746536
Santa Clara,8/3/2021,3506,2750042
Santa Clara,8/4/2021,3140,2753182
Santa Clara,8/5/2021,3074,2756256
Santa Clara,8/6/2021,3748,2760004
Santa Clara,8/7/2021,2438,2762442
Santa Clara,8/8/2021,1436,2763878
Santa Clara,8/9/2021,3297,2767175
Santa Clara,8/10/2021,3526,2770701
Santa Clara,8/11/2021,3043,2773744
Santa Clara,8/12/2021,2911,2776655
Santa Clara,8/13/2021,3750,2780405
Santa Clara,8/14/2021,2662,2783067
Santa Clara,8/15/2021,1593,2784660
Santa Clara,8/16/2021,3601,2788261
Santa Clara,8/17/2021,3872,2792133
Santa Clara,8/18/2021,3433,2795566
Santa Clara,8/19/2021,3306,2798872
Santa Clara,8/20/2021,4563,2803435
Santa Clara,8/21/2021,2990,2806425
Santa Clara,8/22/2021,1581,2808006
Santa Clara,8/23/2021,3642,2811648
Santa Clara,8/24/2021,4036,2815684
Santa Clara,8/25/2021,3820,2819504
Santa Clara,8/26/2021,3595,2823099
Santa Clara,8/27/2021,4235,2827334
Santa Clara,8/28/2021,2877,2830211
Santa Clara,8/29/2021,1561,2831772
Santa Clara,8/30/2021,3781,2835553
Santa Clara,8/31/2021,4195,2839748
Santa Clara,9/1/2021,3606,2843354
Santa Clara,9/2/2021,3119,2846473
Santa Clara,9/3/2021,3866,2850339
Santa Clara,9/4/2021,2516,2852855
Santa Clara,9/5/2021,1360,2854215
Santa Clara,9/6/2021,425,2854640
Santa Clara,9/7/2021,4045,2858685
Santa Clara,9/8/2021,3189,2861874
Santa Clara,9/9/2021,2857,2864731
Santa Clara,9/10/2021,3493,2868224
Santa Clara,9/11/2021,2479,2870703
Santa Clara,9/12/2021,1201,2871904
Santa Clara,9/13/2021,2823,2874727
Santa Clara,9/14/2021,3048,2877775
Santa Clara,9/15/2021,2915,2880690
Santa Clara,9/16/2021,2627,2883317
Santa Clara,9/17/2021,3105,2886422
Santa Clara,9/18/2021,2004,2888426
Santa Clara,9/19/2021,1237,2889663
Santa Clara,9/20/2021,2721,2892384
Santa Clara,9/21/2021,2605,2894989
Santa Clara,9/22/2021,2583,2897572
Santa Clara,9/23/2021,2599,2900171
Santa Clara,9/24/2021,4060,2904231
Santa Clara,9/25/2021,3332,2907563
Santa Clara,9/26/2021,2059,2909622
Santa Clara,9/27/2021,5794,2915416
Santa Clara,9/28/2021,6256,2921672
Santa Clara,9/29/2021,5603,2927275
Santa Clara,9/30/2021,6487,2933762
Santa Clara,10/1/2021,7128,2940890
Santa Clara,10/2/2021,3571,2944461
Santa Clara,10/3/2021,1748,2946209
Santa Clara,10/4/2021,5337,2951546
Santa Clara,10/5/2021,5589,2957135
Santa Clara,10/6/2021,5444,2962579
Santa Clara,10/7/2021,5770,2968349
Santa Clara,10/8/2021,6708,2975057
Santa Clara,10/9/2021,3546,2978603
Santa Clara,10/10/2021,1527,2980130
Santa Clara,10/11/2021,4381,2984511
Santa Clara,10/12/2021,5236,2989747
Santa Clara,10/13/2021,4990,2994737
Santa Clara,10/14/2021,4763,2999500
Santa Clara,10/15/2021,6363,3005863
Santa Clara,10/16/2021,3349,3009212
Santa Clara,10/17/2021,1276,3010488
Santa Clara,10/18/2021,4799,3015287
Santa Clara,10/19/2021,4802,3020089
Santa Clara,10/20/2021,4664,3024753
Santa Clara,10/21/2021,4732,3029485
Santa Clara,10/22/2021,8789,3038274
Santa Clara,10/23/2021,6660,3044934
Santa Clara,10/24/2021,2733,3047667
Santa Clara,10/25/2021,9429,3057096
Santa Clara,10/26/2021,10646,3067742
Santa Clara,10/27/2021,11333,3079075
Santa Clara,10/28/2021,10348,3089423
Santa Clara,10/29/2021,13271,3102694
Santa Clara,10/30/2021,7676,3110370
Santa Clara,10/31/2021,2955,3113325
Santa Clara,11/1/2021,10620,3123945
Santa Clara,11/2/2021,11468,3135413
Santa Clara,11/3/2021,13300,3148713
Santa Clara,11/4/2021,13318,3162031
Santa Clara,11/5/2021,15868,3177899
Santa Clara,11/6/2021,10907,3188806
Santa Clara,11/7/2021,5823,3194629
Santa Clara,11/8/2021,13285,3207914
Santa Clara,11/9/2021,13621,3221535
Santa Clara,11/10/2021,14716,3236251
Santa Clara,11/11/2021,14448,3250699
Santa Clara,11/12/2021,16647,3267346
Santa Clara,11/13/2021,12360,3279706
Santa Clara,11/14/2021,5768,3285474
Santa Clara,11/15/2021,13513,3298987
Santa Clara,11/16/2021,14816,3313803
Santa Clara,11/17/2021,16031,3329834
Santa Clara,11/18/2021,15029,3344863
Santa Clara,11/19/2021,16346,3361209
Santa Clara,11/20/2021,13108,3374317
Santa Clara,11/21/2021,6450,3380767
Santa Clara,11/22/2021,15613,3396380
Santa Clara,11/23/2021,17292,3413672
Santa Clara,11/24/2021,16411,3430083
Santa Clara,11/25/2021,114,3430197
Santa Clara,11/26/2021,10366,3440563
Santa Clara,11/27/2021,12023,3452586
Santa Clara,11/28/2021,5284,3457870
Santa Clara,11/29/2021,14615,3472485
Santa Clara,11/30/2021,17153,3489638
Santa Clara,12/1/2021,19475,3509113
Santa Clara,12/2/2021,19074,3528187
Santa Clara,12/3/2021,19527,3547714
Santa Clara,12/4/2021,14031,3561745
Santa Clara,12/5/2021,7022,3568767
Santa Clara,12/6/2021,16589,3585356
Santa Clara,12/7/2021,18268,3603624
Santa Clara,12/8/2021,18698,3622322
Santa Clara,12/9/2021,17559,3639881
Santa Clara,12/10/2021,18387,3658268
Santa Clara,12/11/2021,14442,3672710
Santa Clara,12/12/2021,6196,3678906
Santa Clara,12/13/2021,14211,3693117
Santa Clara,12/14/2021,16754,3709871
Santa Clara,12/15/2021,16947,3726818
Santa Clara,12/16/2021,14410,3741228
Santa Clara,12/17/2021,11936,3753164
Santa Cruz,7/27/2020,0,0
Santa Cruz,7/28/2020,0,0
Santa Cruz,7/29/2020,1,1
Santa Cruz,7/30/2020,0,1
Santa Cruz,7/31/2020,0,1
Santa Cruz,8/1/2020,0,1
Santa Cruz,8/2/2020,0,1
Santa Cruz,8/3/2020,0,1
Santa Cruz,8/4/2020,0,1
Santa Cruz,8/5/2020,0,1
Santa Cruz,8/6/2020,0,1
Santa Cruz,8/7/2020,0,1
Santa Cruz,8/8/2020,0,1
Santa Cruz,8/9/2020,0,1
Santa Cruz,8/10/2020,0,1
Santa Cruz,8/11/2020,0,1
Santa Cruz,8/12/2020,0,1
Santa Cruz,8/13/2020,0,1
Santa Cruz,8/14/2020,0,1
Santa Cruz,8/15/2020,0,1
Santa Cruz,8/16/2020,0,1
Santa Cruz,8/17/2020,0,1
Santa Cruz,8/18/2020,0,1
Santa Cruz,8/19/2020,0,1
Santa Cruz,8/20/2020,1,2
Santa Cruz,8/21/2020,0,2
Santa Cruz,8/22/2020,0,2
Santa Cruz,8/23/2020,0,2
Santa Cruz,8/24/2020,0,2
Santa Cruz,8/25/2020,0,2
Santa Cruz,8/26/2020,0,2
Santa Cruz,8/27/2020,0,2
Santa Cruz,8/28/2020,0,2
Santa Cruz,8/29/2020,0,2
Santa Cruz,8/30/2020,0,2
Santa Cruz,8/31/2020,0,2
Santa Cruz,9/1/2020,0,2
Santa Cruz,9/2/2020,0,2
Santa Cruz,9/3/2020,0,2
Santa Cruz,9/4/2020,0,2
Santa Cruz,9/5/2020,0,2
Santa Cruz,9/6/2020,0,2
Santa Cruz,9/7/2020,0,2
Santa Cruz,9/8/2020,1,3
Santa Cruz,9/9/2020,1,4
Santa Cruz,9/10/2020,0,4
Santa Cruz,9/11/2020,0,4
Santa Cruz,9/12/2020,0,4
Santa Cruz,9/13/2020,0,4
Santa Cruz,9/14/2020,0,4
Santa Cruz,9/15/2020,0,4
Santa Cruz,9/16/2020,0,4
Santa Cruz,9/17/2020,0,4
Santa Cruz,9/18/2020,0,4
Santa Cruz,9/19/2020,0,4
Santa Cruz,9/20/2020,0,4
Santa Cruz,9/21/2020,0,4
Santa Cruz,9/22/2020,0,4
Santa Cruz,9/23/2020,0,4
Santa Cruz,9/24/2020,0,4
Santa Cruz,9/25/2020,0,4
Santa Cruz,9/26/2020,0,4
Santa Cruz,9/27/2020,0,4
Santa Cruz,9/28/2020,0,4
Santa Cruz,9/29/2020,1,5
Santa Cruz,9/30/2020,0,5
Santa Cruz,10/1/2020,0,5
Santa Cruz,10/2/2020,0,5
Santa Cruz,10/3/2020,0,5
Santa Cruz,10/4/2020,0,5
Santa Cruz,10/5/2020,0,5
Santa Cruz,10/6/2020,0,5
Santa Cruz,10/7/2020,0,5
Santa Cruz,10/8/2020,0,5
Santa Cruz,10/9/2020,0,5
Santa Cruz,10/10/2020,0,5
Santa Cruz,10/11/2020,0,5
Santa Cruz,10/12/2020,0,5
Santa Cruz,10/13/2020,0,5
Santa Cruz,10/14/2020,0,5
Santa Cruz,10/15/2020,0,5
Santa Cruz,10/16/2020,0,5
Santa Cruz,10/17/2020,0,5
Santa Cruz,10/18/2020,0,5
Santa Cruz,10/19/2020,0,5
Santa Cruz,10/20/2020,0,5
Santa Cruz,10/21/2020,0,5
Santa Cruz,10/22/2020,0,5
Santa Cruz,10/23/2020,0,5
Santa Cruz,10/24/2020,0,5
Santa Cruz,10/25/2020,0,5
Santa Cruz,10/26/2020,0,5
Santa Cruz,10/27/2020,0,5
Santa Cruz,10/28/2020,0,5
Santa Cruz,10/29/2020,0,5
Santa Cruz,10/30/2020,0,5
Santa Cruz,10/31/2020,0,5
Santa Cruz,11/1/2020,0,5
Santa Cruz,11/2/2020,0,5
Santa Cruz,11/3/2020,0,5
Santa Cruz,11/4/2020,0,5
Santa Cruz,11/5/2020,0,5
Santa Cruz,11/6/2020,0,5
Santa Cruz,11/7/2020,0,5
Santa Cruz,11/8/2020,0,5
Santa Cruz,11/9/2020,0,5
Santa Cruz,11/10/2020,0,5
Santa Cruz,11/11/2020,0,5
Santa Cruz,11/12/2020,0,5
Santa Cruz,11/13/2020,0,5
Santa Cruz,11/14/2020,0,5
Santa Cruz,11/15/2020,0,5
Santa Cruz,11/16/2020,0,5
Santa Cruz,11/17/2020,0,5
Santa Cruz,11/18/2020,1,6
Santa Cruz,11/19/2020,1,7
Santa Cruz,11/20/2020,0,7
Santa Cruz,11/21/2020,0,7
Santa Cruz,11/22/2020,0,7
Santa Cruz,11/23/2020,0,7
Santa Cruz,11/24/2020,0,7
Santa Cruz,11/25/2020,0,7
Santa Cruz,11/26/2020,0,7
Santa Cruz,11/27/2020,0,7
Santa Cruz,11/28/2020,0,7
Santa Cruz,11/29/2020,0,7
Santa Cruz,11/30/2020,0,7
Santa Cruz,12/1/2020,2,9
Santa Cruz,12/2/2020,0,9
Santa Cruz,12/3/2020,3,12
Santa Cruz,12/4/2020,0,12
Santa Cruz,12/5/2020,0,12
Santa Cruz,12/6/2020,0,12
Santa Cruz,12/7/2020,1,13
Santa Cruz,12/8/2020,1,14
Santa Cruz,12/9/2020,0,14
Santa Cruz,12/10/2020,1,15
Santa Cruz,12/11/2020,0,15
Santa Cruz,12/12/2020,0,15
Santa Cruz,12/13/2020,0,15
Santa Cruz,12/14/2020,0,15
Santa Cruz,12/15/2020,2,17
Santa Cruz,12/16/2020,54,71
Santa Cruz,12/17/2020,371,442
Santa Cruz,12/18/2020,447,889
Santa Cruz,12/19/2020,180,1069
Santa Cruz,12/20/2020,94,1163
Santa Cruz,12/21/2020,440,1603
Santa Cruz,12/22/2020,404,2007
Santa Cruz,12/23/2020,342,2349
Santa Cruz,12/24/2020,115,2464
Santa Cruz,12/25/2020,9,2473
Santa Cruz,12/26/2020,61,2534
Santa Cruz,12/27/2020,29,2563
Santa Cruz,12/28/2020,451,3014
Santa Cruz,12/29/2020,766,3780
Santa Cruz,12/30/2020,335,4115
Santa Cruz,12/31/2020,307,4422
Santa Cruz,1/1/2021,33,4455
Santa Cruz,1/2/2021,62,4517
Santa Cruz,1/3/2021,15,4532
Santa Cruz,1/4/2021,310,4842
Santa Cruz,1/5/2021,543,5385
Santa Cruz,1/6/2021,782,6167
Santa Cruz,1/7/2021,507,6674
Santa Cruz,1/8/2021,906,7580
Santa Cruz,1/9/2021,438,8018
Santa Cruz,1/10/2021,78,8096
Santa Cruz,1/11/2021,714,8810
Santa Cruz,1/12/2021,715,9525
Santa Cruz,1/13/2021,506,10031
Santa Cruz,1/14/2021,514,10545
Santa Cruz,1/15/2021,1412,11957
Santa Cruz,1/16/2021,410,12367
Santa Cruz,1/17/2021,286,12653
Santa Cruz,1/18/2021,960,13613
Santa Cruz,1/19/2021,1571,15184
Santa Cruz,1/20/2021,1249,16433
Santa Cruz,1/21/2021,1733,18166
Santa Cruz,1/22/2021,1774,19940
Santa Cruz,1/23/2021,566,20506
Santa Cruz,1/24/2021,250,20756
Santa Cruz,1/25/2021,1003,21759
Santa Cruz,1/26/2021,1610,23369
Santa Cruz,1/27/2021,1807,25176
Santa Cruz,1/28/2021,2010,27186
Santa Cruz,1/29/2021,2090,29276
Santa Cruz,1/30/2021,1644,30920
Santa Cruz,1/31/2021,798,31718
Santa Cruz,2/1/2021,1172,32890
Santa Cruz,2/2/2021,993,33883
Santa Cruz,2/3/2021,2147,36030
Santa Cruz,2/4/2021,1775,37805
Santa Cruz,2/5/2021,3056,40861
Santa Cruz,2/6/2021,2477,43338
Santa Cruz,2/7/2021,883,44221
Santa Cruz,2/8/2021,668,44889
Santa Cruz,2/9/2021,2364,47253
Santa Cruz,2/10/2021,2072,49325
Santa Cruz,2/11/2021,1761,51086
Santa Cruz,2/12/2021,3090,54176
Santa Cruz,2/13/2021,1695,55871
Santa Cruz,2/14/2021,1428,57299
Santa Cruz,2/15/2021,1494,58793
Santa Cruz,2/16/2021,1682,60475
Santa Cruz,2/17/2021,2779,63254
Santa Cruz,2/18/2021,2823,66077
Santa Cruz,2/19/2021,3108,69185
Santa Cruz,2/20/2021,2313,71498
Santa Cruz,2/21/2021,832,72330
Santa Cruz,2/22/2021,1229,73559
Santa Cruz,2/23/2021,2114,75673
Santa Cruz,2/24/2021,3164,78837
Santa Cruz,2/25/2021,3264,82101
Santa Cruz,2/26/2021,2785,84886
Santa Cruz,2/27/2021,2667,87553
Santa Cruz,2/28/2021,1336,88889
Santa Cruz,3/1/2021,1905,90794
Santa Cruz,3/2/2021,1596,92390
Santa Cruz,3/3/2021,2316,94706
Santa Cruz,3/4/2021,2974,97680
Santa Cruz,3/5/2021,2731,100411
Santa Cruz,3/6/2021,3688,104099
Santa Cruz,3/7/2021,1425,105524
Santa Cruz,3/8/2021,1133,106657
Santa Cruz,3/9/2021,1856,108513
Santa Cruz,3/10/2021,4171,112684
Santa Cruz,3/11/2021,3218,115902
Santa Cruz,3/12/2021,3112,119014
Santa Cruz,3/13/2021,3061,122075
Santa Cruz,3/14/2021,1703,123778
Santa Cruz,3/15/2021,1284,125062
Santa Cruz,3/16/2021,2335,127397
Santa Cruz,3/17/2021,3971,131368
Santa Cruz,3/18/2021,3796,135164
Santa Cruz,3/19/2021,3270,138434
Santa Cruz,3/20/2021,2269,140703
Santa Cruz,3/21/2021,846,141549
Santa Cruz,3/22/2021,1337,142886
Santa Cruz,3/23/2021,2605,145491
Santa Cruz,3/24/2021,3108,148599
Santa Cruz,3/25/2021,2648,151247
Santa Cruz,3/26/2021,3028,154275
Santa Cruz,3/27/2021,2948,157223
Santa Cruz,3/28/2021,877,158100
Santa Cruz,3/29/2021,1958,160058
Santa Cruz,3/30/2021,2657,162715
Santa Cruz,3/31/2021,4197,166912
Santa Cruz,4/1/2021,3858,170770
Santa Cruz,4/2/2021,3159,173929
Santa Cruz,4/3/2021,2128,176057
Santa Cruz,4/4/2021,897,176954
Santa Cruz,4/5/2021,2247,179201
Santa Cruz,4/6/2021,3264,182465
Santa Cruz,4/7/2021,4342,186807
Santa Cruz,4/8/2021,4071,190878
Santa Cruz,4/9/2021,3645,194523
Santa Cruz,4/10/2021,2116,196639
Santa Cruz,4/11/2021,937,197576
Santa Cruz,4/12/2021,2184,199760
Santa Cruz,4/13/2021,2826,202586
Santa Cruz,4/14/2021,4544,207130
Santa Cruz,4/15/2021,4845,211975
Santa Cruz,4/16/2021,4262,216237
Santa Cruz,4/17/2021,2183,218420
Santa Cruz,4/18/2021,1082,219502
Santa Cruz,4/19/2021,2486,221988
Santa Cruz,4/20/2021,3048,225036
Santa Cruz,4/21/2021,4193,229229
Santa Cruz,4/22/2021,4234,233463
Santa Cruz,4/23/2021,3135,236598
Santa Cruz,4/24/2021,2189,238787
Santa Cruz,4/25/2021,1053,239840
Santa Cruz,4/26/2021,2039,241879
Santa Cruz,4/27/2021,2933,244812
Santa Cruz,4/28/2021,3395,248207
Santa Cruz,4/29/2021,3651,251858
Santa Cruz,4/30/2021,2396,254254
Santa Cruz,5/1/2021,1269,255523
Santa Cruz,5/2/2021,619,256142
Santa Cruz,5/3/2021,1839,257981
Santa Cruz,5/4/2021,2566,260547
Santa Cruz,5/5/2021,2721,263268
Santa Cruz,5/6/2021,3841,267109
Santa Cruz,5/7/2021,2630,269739
Santa Cruz,5/8/2021,1403,271142
Santa Cruz,5/9/2021,516,271658
Santa Cruz,5/10/2021,2052,273710
Santa Cruz,5/11/2021,2344,276054
Santa Cruz,5/12/2021,3112,279166
Santa Cruz,5/13/2021,3900,283066
Santa Cruz,5/14/2021,2899,285965
Santa Cruz,5/15/2021,2244,288209
Santa Cruz,5/16/2021,787,288996
Santa Cruz,5/17/2021,1491,290487
Santa Cruz,5/18/2021,2277,292764
Santa Cruz,5/19/2021,3089,295853
Santa Cruz,5/20/2021,3396,299249
Santa Cruz,5/21/2021,1772,301021
Santa Cruz,5/22/2021,1712,302733
Santa Cruz,5/23/2021,484,303217
Santa Cruz,5/24/2021,1156,304373
Santa Cruz,5/25/2021,2213,306586
Santa Cruz,5/26/2021,1824,308410
Santa Cruz,5/27/2021,1276,309686
Santa Cruz,5/28/2021,856,310542
Santa Cruz,5/29/2021,569,311111
Santa Cruz,5/30/2021,240,311351
Santa Cruz,5/31/2021,147,311498
Santa Cruz,6/1/2021,917,312415
Santa Cruz,6/2/2021,882,313297
Santa Cruz,6/3/2021,2233,315530
Santa Cruz,6/4/2021,1017,316547
Santa Cruz,6/5/2021,986,317533
Santa Cruz,6/6/2021,385,317918
Santa Cruz,6/7/2021,820,318738
Santa Cruz,6/8/2021,1431,320169
Santa Cruz,6/9/2021,1419,321588
Santa Cruz,6/10/2021,1973,323561
Santa Cruz,6/11/2021,833,324394
Santa Cruz,6/12/2021,994,325388
Santa Cruz,6/13/2021,216,325604
Santa Cruz,6/14/2021,565,326169
Santa Cruz,6/15/2021,928,327097
Santa Cruz,6/16/2021,774,327871
Santa Cruz,6/17/2021,804,328675
Santa Cruz,6/18/2021,646,329321
Santa Cruz,6/19/2021,343,329664
Santa Cruz,6/20/2021,163,329827
Santa Cruz,6/21/2021,349,330176
Santa Cruz,6/22/2021,686,330862
Santa Cruz,6/23/2021,414,331276
Santa Cruz,6/24/2021,555,331831
Santa Cruz,6/25/2021,558,332389
Santa Cruz,6/26/2021,254,332643
Santa Cruz,6/27/2021,159,332802
Santa Cruz,6/28/2021,465,333267
Santa Cruz,6/29/2021,722,333989
Santa Cruz,6/30/2021,421,334410
Santa Cruz,7/1/2021,411,334821
Santa Cruz,7/2/2021,434,335255
Santa Cruz,7/3/2021,215,335470
Santa Cruz,7/4/2021,10,335480
Santa Cruz,7/5/2021,201,335681
Santa Cruz,7/6/2021,672,336353
Santa Cruz,7/7/2021,397,336750
Santa Cruz,7/8/2021,399,337149
Santa Cruz,7/9/2021,460,337609
Santa Cruz,7/10/2021,208,337817
Santa Cruz,7/11/2021,120,337937
Santa Cruz,7/12/2021,369,338306
Santa Cruz,7/13/2021,532,338838
Santa Cruz,7/14/2021,381,339219
Santa Cruz,7/15/2021,382,339601
Santa Cruz,7/16/2021,426,340027
Santa Cruz,7/17/2021,225,340252
Santa Cruz,7/18/2021,150,340402
Santa Cruz,7/19/2021,369,340771
Santa Cruz,7/20/2021,627,341398
Santa Cruz,7/21/2021,372,341770
Santa Cruz,7/22/2021,443,342213
Santa Cruz,7/23/2021,517,342730
Santa Cruz,7/24/2021,252,342982
Santa Cruz,7/25/2021,117,343099
Santa Cruz,7/26/2021,362,343461
Santa Cruz,7/27/2021,616,344077
Santa Cruz,7/28/2021,373,344450
Santa Cruz,7/29/2021,450,344900
Santa Cruz,7/30/2021,542,345442
Santa Cruz,7/31/2021,361,345803
Santa Cruz,8/1/2021,155,345958
Santa Cruz,8/2/2021,342,346300
Santa Cruz,8/3/2021,654,346954
Santa Cruz,8/4/2021,358,347312
Santa Cruz,8/5/2021,473,347785
Santa Cruz,8/6/2021,536,348321
Santa Cruz,8/7/2021,387,348708
Santa Cruz,8/8/2021,186,348894
Santa Cruz,8/9/2021,516,349410
Santa Cruz,8/10/2021,646,350056
Santa Cruz,8/11/2021,395,350451
Santa Cruz,8/12/2021,448,350899
Santa Cruz,8/13/2021,528,351427
Santa Cruz,8/14/2021,285,351712
Santa Cruz,8/15/2021,245,351957
Santa Cruz,8/16/2021,440,352397
Santa Cruz,8/17/2021,734,353131
Santa Cruz,8/18/2021,454,353585
Santa Cruz,8/19/2021,606,354191
Santa Cruz,8/20/2021,683,354874
Santa Cruz,8/21/2021,473,355347
Santa Cruz,8/22/2021,276,355623
Santa Cruz,8/23/2021,541,356164
Santa Cruz,8/24/2021,885,357049
Santa Cruz,8/25/2021,503,357552
Santa Cruz,8/26/2021,670,358222
Santa Cruz,8/27/2021,663,358885
Santa Cruz,8/28/2021,343,359228
Santa Cruz,8/29/2021,270,359498
Santa Cruz,8/30/2021,611,360109
Santa Cruz,8/31/2021,750,360859
Santa Cruz,9/1/2021,479,361338
Santa Cruz,9/2/2021,558,361896
Santa Cruz,9/3/2021,528,362424
Santa Cruz,9/4/2021,280,362704
Santa Cruz,9/5/2021,195,362899
Santa Cruz,9/6/2021,100,362999
Santa Cruz,9/7/2021,670,363669
Santa Cruz,9/8/2021,381,364050
Santa Cruz,9/9/2021,504,364554
Santa Cruz,9/10/2021,517,365071
Santa Cruz,9/11/2021,248,365319
Santa Cruz,9/12/2021,249,365568
Santa Cruz,9/13/2021,417,365985
Santa Cruz,9/14/2021,588,366573
Santa Cruz,9/15/2021,374,366947
Santa Cruz,9/16/2021,400,367347
Santa Cruz,9/17/2021,492,367839
Santa Cruz,9/18/2021,230,368069
Santa Cruz,9/19/2021,151,368220
Santa Cruz,9/20/2021,343,368563
Santa Cruz,9/21/2021,574,369137
Santa Cruz,9/22/2021,432,369569
Santa Cruz,9/23/2021,508,370077
Santa Cruz,9/24/2021,504,370581
Santa Cruz,9/25/2021,294,370875
Santa Cruz,9/26/2021,227,371102
Santa Cruz,9/27/2021,469,371571
Santa Cruz,9/28/2021,688,372259
Santa Cruz,9/29/2021,571,372830
Santa Cruz,9/30/2021,896,373726
Santa Cruz,10/1/2021,837,374563
Santa Cruz,10/2/2021,274,374837
Santa Cruz,10/3/2021,231,375068
Santa Cruz,10/4/2021,486,375554
Santa Cruz,10/5/2021,632,376186
Santa Cruz,10/6/2021,550,376736
Santa Cruz,10/7/2021,750,377486
Santa Cruz,10/8/2021,805,378291
Santa Cruz,10/9/2021,224,378515
Santa Cruz,10/10/2021,189,378704
Santa Cruz,10/11/2021,432,379136
Santa Cruz,10/12/2021,514,379650
Santa Cruz,10/13/2021,432,380082
Santa Cruz,10/14/2021,638,380720
Santa Cruz,10/15/2021,619,381339
Santa Cruz,10/16/2021,285,381624
Santa Cruz,10/17/2021,175,381799
Santa Cruz,10/18/2021,393,382192
Santa Cruz,10/19/2021,455,382647
Santa Cruz,10/20/2021,549,383196
Santa Cruz,10/21/2021,502,383698
Santa Cruz,10/22/2021,946,384644
Santa Cruz,10/23/2021,455,385099
Santa Cruz,10/24/2021,246,385345
Santa Cruz,10/25/2021,911,386256
Santa Cruz,10/26/2021,1014,387270
Santa Cruz,10/27/2021,1045,388315
Santa Cruz,10/28/2021,1249,389564
Santa Cruz,10/29/2021,1647,391211
Santa Cruz,10/30/2021,471,391682
Santa Cruz,10/31/2021,386,392068
Santa Cruz,11/1/2021,1149,393217
Santa Cruz,11/2/2021,1454,394671
Santa Cruz,11/3/2021,1495,396166
Santa Cruz,11/4/2021,1710,397876
Santa Cruz,11/5/2021,1804,399680
Santa Cruz,11/6/2021,770,400450
Santa Cruz,11/7/2021,419,400869
Santa Cruz,11/8/2021,1251,402120
Santa Cruz,11/9/2021,1878,403998
Santa Cruz,11/10/2021,1993,405991
Santa Cruz,11/11/2021,1888,407879
Santa Cruz,11/12/2021,1605,409484
Santa Cruz,11/13/2021,1107,410591
Santa Cruz,11/14/2021,490,411081
Santa Cruz,11/15/2021,1342,412423
Santa Cruz,11/16/2021,1608,414031
Santa Cruz,11/17/2021,1790,415821
Santa Cruz,11/18/2021,2204,418025
Santa Cruz,11/19/2021,2050,420075
Santa Cruz,11/20/2021,1340,421415
Santa Cruz,11/21/2021,467,421882
Santa Cruz,11/22/2021,1668,423550
Santa Cruz,11/23/2021,1983,425533
Santa Cruz,11/24/2021,1124,426657
Santa Cruz,11/25/2021,110,426767
Santa Cruz,11/26/2021,810,427577
Santa Cruz,11/27/2021,493,428070
Santa Cruz,11/28/2021,349,428419
Santa Cruz,11/29/2021,1492,429911
Santa Cruz,11/30/2021,2163,432074
Santa Cruz,12/1/2021,2326,434400
Santa Cruz,12/2/2021,2725,437125
Santa Cruz,12/3/2021,2135,439260
Santa Cruz,12/4/2021,1947,441207
Santa Cruz,12/5/2021,508,441715
Santa Cruz,12/6/2021,1679,443394
Santa Cruz,12/7/2021,2045,445439
Santa Cruz,12/8/2021,1946,447385
Santa Cruz,12/9/2021,2318,449703
Santa Cruz,12/10/2021,2120,451823
Santa Cruz,12/11/2021,1473,453296
Santa Cruz,12/12/2021,479,453775
Santa Cruz,12/13/2021,1411,455186
Santa Cruz,12/14/2021,1952,457138
Santa Cruz,12/15/2021,1897,459035
Santa Cruz,12/16/2021,1993,461028
Santa Cruz,12/17/2021,944,461972
Shasta,7/27/2020,0,0
Shasta,7/28/2020,0,0
Shasta,7/29/2020,0,0
Shasta,7/30/2020,0,0
Shasta,7/31/2020,0,0
Shasta,8/1/2020,0,0
Shasta,8/2/2020,0,0
Shasta,8/3/2020,0,0
Shasta,8/4/2020,2,2
Shasta,8/5/2020,4,6
Shasta,8/6/2020,3,9
Shasta,8/7/2020,0,9
Shasta,8/8/2020,0,9
Shasta,8/9/2020,0,9
Shasta,8/10/2020,6,15
Shasta,8/11/2020,6,21
Shasta,8/12/2020,4,25
Shasta,8/13/2020,7,32
Shasta,8/14/2020,6,38
Shasta,8/15/2020,0,38
Shasta,8/16/2020,0,38
Shasta,8/17/2020,9,47
Shasta,8/18/2020,10,57
Shasta,8/19/2020,7,64
